Kanji	Field	OldValue	NewValue	Comment
# Default values for primitives from shadow version of Migaku kanji db excel sheet
夆	heisig_comment		This is a non-Heisig primitive. For inspiration how to name it, see the related Koohi stories for those kanjis that are using this.
厖	primitives		厂尤彡
枼	primitive_keywords		tarzan
枼	heisig_story		Generation... Tree...
枼	heisig_comment		This is a non-Heisig primitive crowdsourced from Koohi stories. <b>Tarzan</b> lives with several <i>generations</i> of his family at the top of a <i>tree.</i>
录	primitives		ヨ米
录	heisig_comment		This is a non-Heisig primitive crowdsource from Koohi stories. It derives its meaning from chinese verb (to record, to write down)
長	primitive_alternatives		[mane]镸
長	heisig_comment		The primitive of this kanji has two more shapes in addition to that of the kanji itself. Above its relative primitive, it is abbreviated form will mean <i>hair 镸</i>. Further abbreviated,  it will mean the <b>long</b>, mangy <i>mane [mane]</i> of an animal.
邑	primitive_keywords		
邑	heisig_keyword6		city walls
⻏	heisig_keyword5	city walls	
⻏	heisig_keyword6	city walls	
⻏	primitive_keywords		city walls
[i_ching]	primitive_keywords		I Ching
[futon]	primitive_keywords		futon
[futon]	primitive_alternatives		翟
[butchers]	primitive_keywords		butchers meeting
東	primitive_alternatives		柬
### Add missing radicals
扌	radicals		扌
⺍	radicals		⺌
龶	radicals		亠土二
𧘇	radicals		衣
マ	radicals		マ
丷	radicals		丷
ハ	radicals		ハ
ヿ	radicals		亅
ヰ	radicals		ヰ
ユ	radicals		ユ
𠂇	radicals		一ノ
业	radicals		业
ヨ	radicals		ヨ
[arm]	radicals		丶ノ
[mending]	radicals		疋
[tail_feathers]	radicals		乙灬
[staples]	radicals		ノ｜一
[hairpin]	radicals		一衣
[cornstalk]	radicals		一二
[sparkler]	radicals		冫丶
[plow]	radicals		｜丶
[slingshot]	radicals		一勹
[silage]	radicals		一｜
[quarter]	radicals		二并大
㔾	radicals		卩一
[spear]	radicals		｜ノ
[fenceposts]	radicals		｜ノ
[receipt]	radicals		丶厶
⻏	radicals		⻏
⻖	radicals		⻖
[tool]	radicals		一ハ
[rags]	radicals		斤
